ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,APPLICANT_AGE,YEARS_WORKING,TOTAL_GOOD_DEBT,TOTAL_BAD_DEBT,STATUS,GOOD_PERCENT
5010314,F,1,1,1,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Core staff,3.0,41.0,5.0,33,0,1,1.0
5010315,F,1,1,1,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Core staff,3.0,41.0,5.0,27,0,1,1.0
5010316,F,1,1,1,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Core staff,3.0,41.0,5.0,33,0,1,1.0
5010317,M,0,0,0,135000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,1,Cooking staff,2.0,26.0,0.0,28,0,1,1.0
5010318,M,0,0,0,135000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,1,Cooking staff,2.0,26.0,0.0,2,0,1,1.0
5010319,M,0,0,0,135000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,1,Cooking staff,2.0,26.0,0.0,27,0,1,1.0
5010320,M,0,0,0,135000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,1,Cooking staff,2.0,26.0,0.0,31,0,1,1.0
5010321,M,0,0,0,135000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,1,Cooking staff,2.0,26.0,0.0,3,0,1,1.0
5010346,F,0,1,0,328500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,1,Managers,2.0,55.0,5.0,13,0,1,1.0
5010347,F,0,1,0,328500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,1,Managers,2.0,55.0,5.0,13,0,1,1.0
5010348,F,0,0,0,126000.0,Working,Secondary / secondary special,Single / not married,With parents,1,0,0,0,Sales staff,1.0,22.0,3.0,5,0,1,1.0
5010351,M,1,0,1,180000.0,State servant,Incomplete higher,Married,With parents,1,0,0,0,Drivers,3.0,29.0,3.0,30,0,1,1.0
5010352,M,1,0,1,180000.0,State servant,Incomplete higher,Married,With parents,1,0,0,0,Drivers,3.0,29.0,3.0,30,0,1,1.0
5010356,F,0,1,0,310500.0,State servant,Higher education,Single / not married,House / apartment,1,0,0,1,Accountants,1.0,36.0,4.0,13,0,1,1.0
5010358,F,0,1,0,126000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,Laborers,2.0,39.0,20.0,12,0,1,1.0
5010359,F,0,1,0,126000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,Laborers,2.0,39.0,20.0,5,0,1,1.0
5010361,M,1,0,0,90000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,1,1,0,Drivers,1.0,34.0,6.0,31,0,1,1.0
5010362,M,1,0,0,90000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,1,1,0,Drivers,1.0,34.0,6.0,24,0,1,1.0
5010363,M,1,0,0,90000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,1,1,0,Drivers,1.0,34.0,6.0,10,1,1,0.9090909090909091
5010364,M,1,0,0,90000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,1,1,0,Drivers,1.0,34.0,6.0,10,0,1,1.0
5010365,F,1,1,1,157500.0,Working,Higher education,Separated,House / apartment,1,0,0,1,Medicine staff,2.0,27.0,6.0,34,0,1,1.0
5010366,F,1,1,1,157500.0,Working,Higher education,Separated,House / apartment,1,0,0,1,Medicine staff,2.0,27.0,6.0,46,0,1,1.0
5010367,F,1,1,1,157500.0,Working,Higher education,Separated,House / apartment,1,0,0,1,Medicine staff,2.0,27.0,6.0,9,0,1,1.0
5010368,F,1,1,1,157500.0,Working,Higher education,Separated,House / apartment,1,0,0,1,Medicine staff,2.0,27.0,6.0,33,0,1,1.0
5010369,F,1,1,1,157500.0,Working,Higher education,Separated,House / apartment,1,0,0,1,Medicine staff,2.0,27.0,6.0,14,1,1,0.9333333333333333
5010370,F,1,1,1,157500.0,Working,Higher education,Separated,House / apartment,1,0,0,1,Medicine staff,2.0,27.0,6.0,9,0,1,1.0
5010385,F,1,1,0,540000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,1,Managers,2.0,38.0,7.0,9,0,1,1.0
5010386,F,1,1,0,540000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,1,Managers,2.0,38.0,7.0,9,0,1,1.0
5010387,F,1,1,0,540000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,1,Managers,2.0,38.0,7.0,6,0,1,1.0
5010388,F,1,1,0,540000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,1,Managers,2.0,38.0,7.0,13,0,1,1.0
5010389,F,1,1,0,540000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,1,Managers,2.0,38.0,7.0,28,1,1,0.9655172413793104
5010390,F,1,1,0,540000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,1,Managers,2.0,38.0,7.0,45,0,1,1.0
5010391,F,1,1,0,540000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,1,Managers,2.0,38.0,7.0,45,0,1,1.0
5010394,F,1,1,1,225000.0,Working,Higher education,Married,House / apartment,1,1,1,0,High skill tech staff,3.0,39.0,4.0,13,0,1,1.0
5010397,F,1,1,1,225000.0,Working,Higher education,Married,House / apartment,1,1,1,0,High skill tech staff,3.0,39.0,4.0,18,0,1,1.0
5010398,F,1,1,1,225000.0,Working,Higher education,Married,House / apartment,1,1,1,0,High skill tech staff,3.0,39.0,4.0,13,0,1,1.0
5010400,F,1,1,1,225000.0,Working,Higher education,Married,House / apartment,1,1,1,0,High skill tech staff,3.0,39.0,4.0,8,0,1,1.0
5010414,M,1,0,1,270000.0,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,Drivers,2.0,37.0,9.0,18,0,1,1.0
5010416,M,1,0,1,270000.0,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,Drivers,2.0,37.0,9.0,22,0,1,1.0
5010417,M,1,0,1,270000.0,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,Drivers,2.0,37.0,9.0,27,0,1,1.0
5010418,M,1,0,1,270000.0,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,Drivers,2.0,37.0,9.0,6,0,1,1.0
5010419,M,1,0,1,270000.0,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,Drivers,2.0,37.0,9.0,20,0,1,1.0
5010420,F,0,1,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,1,Medicine staff,2.0,43.0,1.0,27,4,1,0.8709677419354839
5010421,F,0,1,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,1,Medicine staff,2.0,43.0,1.0,35,0,1,1.0
5010423,F,0,1,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,1,Medicine staff,2.0,43.0,1.0,19,0,1,1.0
5010424,F,0,1,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,1,Medicine staff,2.0,43.0,1.0,35,0,1,1.0
5010425,F,0,1,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,1,Medicine staff,2.0,43.0,1.0,28,0,1,1.0
5010426,F,0,1,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,1,Medicine staff,2.0,43.0,1.0,24,0,1,1.0
5010427,F,0,1,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,1,Medicine staff,2.0,43.0,1.0,29,0,1,1.0
5010428,F,0,1,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,1,Medicine staff,2.0,43.0,1.0,35,0,1,1.0
5010429,F,0,1,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,1,Medicine staff,2.0,43.0,1.0,27,4,1,0.8709677419354839
5010430,F,0,1,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,1,Medicine staff,2.0,43.0,1.0,32,0,1,1.0
5010431,F,1,0,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,3.0,30.0,0.0,8,0,1,1.0
5010432,F,1,0,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,3.0,30.0,0.0,49,0,1,1.0
5010453,F,1,1,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Core staff,2.0,36.0,16.0,44,0,1,1.0
5010454,F,1,1,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Core staff,2.0,36.0,16.0,35,0,1,1.0
5010455,F,1,1,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Core staff,2.0,36.0,16.0,13,0,1,1.0
5010456,F,0,1,0,171000.0,Student,Higher education,Married,House / apartment,1,0,0,1,Core staff,2.0,51.0,11.0,37,0,1,1.0
5010457,F,0,1,0,171000.0,Student,Higher education,Married,House / apartment,1,0,0,1,Core staff,2.0,51.0,11.0,40,0,1,1.0
5010458,F,0,1,0,171000.0,Student,Higher education,Married,House / apartment,1,0,0,1,Core staff,2.0,51.0,11.0,50,0,1,1.0
5010459,F,0,1,0,171000.0,Student,Higher education,Married,House / apartment,1,0,0,1,Core staff,2.0,51.0,11.0,40,0,1,1.0
5010460,F,0,1,0,171000.0,Student,Higher education,Married,House / apartment,1,0,0,1,Core staff,2.0,51.0,11.0,34,0,1,1.0
5010461,F,0,1,0,171000.0,Student,Higher education,Married,House / apartment,1,0,0,1,Core staff,2.0,51.0,11.0,36,0,1,1.0
5010462,F,0,1,0,171000.0,Student,Higher education,Married,House / apartment,1,0,0,1,Core staff,2.0,51.0,11.0,27,0,1,1.0
5010463,F,0,1,0,171000.0,Student,Higher education,Married,House / apartment,1,0,0,1,Core staff,2.0,51.0,11.0,30,0,1,1.0
5010465,F,1,1,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Sales staff,3.0,35.0,2.0,15,0,1,1.0
5010466,F,1,1,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Sales staff,3.0,35.0,2.0,9,1,1,0.9
5010467,F,1,1,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Sales staff,3.0,35.0,2.0,14,0,1,1.0
5010468,M,1,1,0,675000.0,State servant,Higher education,Married,House / apartment,1,0,0,0,High skill tech staff,2.0,33.0,6.0,31,1,1,0.96875
5010470,M,1,1,0,675000.0,State servant,Higher education,Married,House / apartment,1,0,0,0,High skill tech staff,2.0,33.0,6.0,40,1,1,0.975609756097561
5010471,M,1,1,0,675000.0,State servant,Higher education,Married,House / apartment,1,0,0,0,High skill tech staff,2.0,33.0,6.0,32,0,1,1.0
5010472,M,1,1,0,675000.0,State servant,Higher education,Married,House / apartment,1,0,0,0,High skill tech staff,2.0,33.0,6.0,42,1,1,0.9767441860465116
5010491,F,1,0,2,270000.0,State servant,Higher education,Married,House / apartment,1,0,0,0,Secretaries,4.0,38.0,13.0,14,1,1,0.9333333333333333
5010492,F,1,0,2,270000.0,State servant,Higher education,Married,House / apartment,1,0,0,0,Secretaries,4.0,38.0,13.0,11,0,1,1.0
5010493,F,1,0,2,270000.0,State servant,Higher education,Married,House / apartment,1,0,0,0,Secretaries,4.0,38.0,13.0,21,0,1,1.0
5010494,F,1,0,2,270000.0,State servant,Higher education,Married,House / apartment,1,0,0,0,Secretaries,4.0,38.0,13.0,6,6,1,0.5
5010501,F,0,0,1,90000.0,Working,Secondary / secondary special,Separated,Rented apartment,1,0,0,1,Sales staff,2.0,39.0,1.0,13,0,1,1.0
5010503,F,1,1,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Sales staff,1.0,47.0,7.0,54,0,1,1.0
5010504,F,1,1,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Sales staff,1.0,47.0,7.0,12,0,1,1.0
5010507,F,1,1,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,3.0,38.0,12.0,5,0,1,1.0
5010508,F,1,1,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,3.0,38.0,12.0,7,0,1,1.0
5010509,F,1,1,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,3.0,38.0,12.0,2,0,1,1.0
5010511,F,1,1,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,3.0,38.0,12.0,12,0,1,1.0
5010512,F,1,1,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,3.0,38.0,12.0,14,0,1,1.0
5010513,F,1,1,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,3.0,38.0,12.0,13,0,1,1.0
5010515,M,1,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,1,Sales staff,2.0,28.0,5.0,30,0,1,1.0
5010516,M,1,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,1,Sales staff,2.0,28.0,5.0,21,0,1,1.0
5010517,M,1,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,1,Sales staff,2.0,28.0,5.0,21,0,1,1.0
5010518,M,1,1,1,450000.0,Working,Higher education,Married,Office apartment,1,0,0,0,Managers,3.0,51.0,7.0,26,0,1,1.0
5010519,M,1,1,1,450000.0,Working,Higher education,Married,Office apartment,1,0,0,0,Managers,3.0,51.0,7.0,12,0,1,1.0
5010520,M,1,1,1,450000.0,Working,Higher education,Married,Office apartment,1,0,0,0,Managers,3.0,51.0,7.0,22,0,1,1.0
5010521,M,1,1,1,450000.0,Working,Higher education,Married,Office apartment,1,0,0,0,Managers,3.0,51.0,7.0,5,0,1,1.0
5010522,M,1,1,1,450000.0,Working,Higher education,Married,Office apartment,1,0,0,0,Managers,3.0,51.0,7.0,35,0,1,1.0
5010523,M,1,1,1,450000.0,Working,Higher education,Married,Office apartment,1,0,0,0,Managers,3.0,51.0,7.0,5,0,1,1.0
5010524,M,1,1,1,450000.0,Working,Higher education,Married,Office apartment,1,0,0,0,Managers,3.0,51.0,7.0,26,0,1,1.0
5010525,M,1,1,1,450000.0,Working,Higher education,Married,Office apartment,1,0,0,0,Managers,3.0,51.0,7.0,12,0,1,1.0
5010526,M,1,1,1,450000.0,Working,Higher education,Married,Office apartment,1,0,0,0,Managers,3.0,51.0,7.0,5,0,1,1.0
5010527,M,1,1,1,450000.0,Working,Higher education,Married,Office apartment,1,0,0,0,Managers,3.0,51.0,7.0,6,0,1,1.0
5010528,M,1,1,1,450000.0,Working,Higher education,Married,Office apartment,1,0,0,0,Managers,3.0,51.0,7.0,25,0,1,1.0
5010529,M,1,1,1,450000.0,Working,Higher education,Married,Office apartment,1,0,0,0,Managers,3.0,51.0,7.0,5,0,1,1.0
5010530,M,1,1,1,450000.0,Working,Higher education,Married,Office apartment,1,0,0,0,Managers,3.0,51.0,7.0,22,0,1,1.0
5010534,M,1,1,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Security staff,2.0,58.0,4.0,6,0,1,1.0
5010535,F,1,0,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,4.0,38.0,8.0,51,2,1,0.9622641509433962
5010536,F,1,0,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,4.0,38.0,8.0,2,0,1,1.0
5010539,F,1,0,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,4.0,38.0,8.0,53,0,1,1.0
5010540,F,1,0,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,4.0,38.0,8.0,2,0,1,1.0
5010541,F,1,0,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,4.0,38.0,8.0,51,2,1,0.9622641509433962
5010542,F,1,1,0,315000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,1,0,1,1,Laborers,1.0,50.0,8.0,5,0,1,1.0
5010543,F,1,1,0,315000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,1,0,1,1,Laborers,1.0,50.0,8.0,11,0,1,1.0
5010544,F,1,1,0,315000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,1,0,1,1,Laborers,1.0,50.0,8.0,10,0,1,1.0
5010545,F,1,1,0,315000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,1,0,1,1,Laborers,1.0,50.0,8.0,16,0,1,1.0
5010546,F,1,1,0,315000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,1,0,1,1,Laborers,1.0,50.0,8.0,22,0,1,1.0
5010547,F,1,1,0,315000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,1,0,1,1,Laborers,1.0,50.0,8.0,5,0,1,1.0
5010548,F,1,1,0,315000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,1,0,1,1,Laborers,1.0,50.0,8.0,8,0,1,1.0
5010549,F,1,1,0,315000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,1,0,1,1,Laborers,1.0,50.0,8.0,47,0,1,1.0
5010551,F,1,1,0,315000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,1,0,1,1,Laborers,1.0,50.0,8.0,7,0,1,1.0
5010553,F,1,1,0,315000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,1,0,1,1,Laborers,1.0,50.0,8.0,10,0,1,1.0
5010556,M,1,1,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,0,High skill tech staff,2.0,43.0,8.0,59,0,1,1.0
5010557,M,1,1,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,0,High skill tech staff,2.0,43.0,8.0,47,0,1,1.0
5010558,M,1,1,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,0,High skill tech staff,2.0,43.0,8.0,39,0,1,1.0
5010559,M,1,1,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,0,High skill tech staff,2.0,43.0,8.0,39,0,1,1.0
5010560,M,1,1,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,0,High skill tech staff,2.0,43.0,8.0,39,0,1,1.0
5010564,F,1,1,0,121500.0,Working,Higher education,Married,House / apartment,1,0,0,1,Sales staff,2.0,28.0,5.0,12,0,1,1.0
5010565,F,1,1,0,121500.0,Working,Higher education,Married,House / apartment,1,0,0,1,Sales staff,2.0,28.0,5.0,11,0,1,1.0
5010566,F,1,1,0,121500.0,Working,Higher education,Married,House / apartment,1,0,0,1,Sales staff,2.0,28.0,5.0,23,1,1,0.9583333333333334
5010567,F,1,1,0,121500.0,Working,Higher education,Married,House / apartment,1,0,0,1,Sales staff,2.0,28.0,5.0,36,0,1,1.0
5010568,F,1,1,0,121500.0,Working,Higher education,Married,House / apartment,1,0,0,1,Sales staff,2.0,28.0,5.0,5,0,1,1.0
5010569,F,1,1,0,121500.0,Working,Higher education,Married,House / apartment,1,0,0,1,Sales staff,2.0,28.0,5.0,12,0,1,1.0
5010570,F,1,1,0,121500.0,Working,Higher education,Married,House / apartment,1,0,0,1,Sales staff,2.0,28.0,5.0,12,0,1,1.0
5010571,F,1,1,0,121500.0,Working,Higher education,Married,House / apartment,1,0,0,1,Sales staff,2.0,28.0,5.0,11,0,1,1.0
5010572,F,1,1,0,121500.0,Working,Higher education,Married,House / apartment,1,0,0,1,Sales staff,2.0,28.0,5.0,12,0,1,1.0
5010573,F,1,1,0,121500.0,Working,Higher education,Married,House / apartment,1,0,0,1,Sales staff,2.0,28.0,5.0,49,0,1,1.0
5010574,M,1,1,1,247500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,1,Drivers,3.0,31.0,4.0,33,0,1,1.0
5010575,M,1,1,1,247500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,1,Drivers,3.0,31.0,4.0,42,0,1,1.0
5010578,M,1,1,1,247500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,1,Drivers,3.0,31.0,4.0,43,0,1,1.0
5010579,M,1,1,1,247500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,1,Drivers,3.0,31.0,4.0,27,0,1,1.0
5010583,F,0,0,1,72000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,1,Accountants,3.0,39.0,5.0,44,0,1,1.0
5010584,M,1,0,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Drivers,2.0,56.0,1.0,9,0,1,1.0
5010585,M,1,0,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Drivers,2.0,56.0,1.0,9,0,1,1.0
5010586,M,1,1,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,3.0,46.0,9.0,40,0,1,1.0
5010587,M,1,1,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,3.0,46.0,9.0,8,0,1,1.0
5010588,M,1,1,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,3.0,46.0,9.0,9,0,1,1.0
5010589,M,1,1,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,3.0,46.0,9.0,13,0,1,1.0
5010590,M,1,1,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,3.0,46.0,9.0,14,0,1,1.0
5010591,M,1,1,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,3.0,46.0,9.0,8,0,1,1.0
5010598,F,0,1,1,247500.0,Commercial associate,Incomplete higher,Married,House / apartment,1,0,0,0,Accountants,3.0,30.0,3.0,9,0,1,1.0
5090697,F,0,1,1,247500.0,Commercial associate,Incomplete higher,Married,House / apartment,1,0,0,0,Accountants,3.0,30.0,3.0,32,0,1,1.0
5010599,F,0,1,2,90000.0,Working,Higher education,Married,House / apartment,1,0,0,0,Drivers,4.0,33.0,12.0,7,0,1,1.0
5010600,F,0,1,2,90000.0,Working,Higher education,Married,House / apartment,1,0,0,0,Drivers,4.0,33.0,12.0,2,0,1,1.0
5010601,F,0,1,2,90000.0,Working,Higher education,Married,House / apartment,1,0,0,0,Drivers,4.0,33.0,12.0,13,0,1,1.0
5010602,F,0,1,2,90000.0,Working,Higher education,Married,House / apartment,1,0,0,0,Drivers,4.0,33.0,12.0,19,0,1,1.0
5010603,F,0,1,2,90000.0,Working,Higher education,Married,House / apartment,1,0,0,0,Drivers,4.0,33.0,12.0,11,2,1,0.8461538461538461
5010604,F,0,1,2,90000.0,Working,Higher education,Married,House / apartment,1,0,0,0,Drivers,4.0,33.0,12.0,30,0,1,1.0
5010605,F,0,1,2,90000.0,Working,Higher education,Married,House / apartment,1,0,0,0,Drivers,4.0,33.0,12.0,7,0,1,1.0
