,country,year,sex,age,suicides/100k pop,HDI for year,gdp_per_capita,generation,Region,Assigned To Zone
1015,Chile,1990,female,25-34 years,2,0.6990000000000001,2828,Boomers,South/Latin America,II
1016,Chile,1990,female,15-24 years,1,0.6990000000000001,2828,Generation X,South/Latin America,II
1017,Chile,1990,female,75+ years,1,0.6990000000000001,2828,G.I. Generation,South/Latin America,II
1018,Chile,1990,male,5-14 years,0,0.6990000000000001,2828,Generation X,South/Latin America,II
1019,Chile,1990,female,5-14 years,0,0.6990000000000001,2828,Generation X,South/Latin America,II
1020,Chile,1995,male,75+ years,31,0.723,5695,G.I. Generation,South/Latin America,II
1021,Chile,1995,male,55-74 years,20,0.723,5695,Silent,South/Latin America,II
1022,Chile,1995,male,35-54 years,16,0.723,5695,Boomers,South/Latin America,II
1023,Chile,1995,male,25-34 years,15,0.723,5695,Generation X,South/Latin America,II
1024,Chile,1995,male,15-24 years,11,0.723,5695,Generation X,South/Latin America,II
1025,Chile,1995,female,55-74 years,3,0.723,5695,Silent,South/Latin America,II
1026,Chile,1995,female,15-24 years,2,0.723,5695,Generation X,South/Latin America,II
1027,Chile,1995,female,75+ years,2,0.723,5695,G.I. Generation,South/Latin America,II
1028,Chile,1995,female,35-54 years,2,0.723,5695,Boomers,South/Latin America,II
1029,Chile,1995,female,25-34 years,1,0.723,5695,Generation X,South/Latin America,II
1030,Chile,1995,male,5-14 years,0,0.723,5695,Millenials,South/Latin America,II
1031,Chile,1995,female,5-14 years,0,0.723,5695,Millenials,South/Latin America,II
1032,Chile,2000,male,75+ years,40,0.752,5584,G.I. Generation,South/Latin America,II
1033,Chile,2000,male,55-74 years,26,0.752,5584,Silent,South/Latin America,II
1034,Chile,2000,male,25-34 years,24,0.752,5584,Generation X,South/Latin America,II
1035,Chile,2000,male,35-54 years,23,0.752,5584,Boomers,South/Latin America,II
1036,Chile,2000,male,15-24 years,16,0.752,5584,Generation X,South/Latin America,II
1037,Chile,2000,female,55-74 years,4,0.752,5584,Silent,South/Latin America,II
1038,Chile,2000,female,15-24 years,3,0.752,5584,Generation X,South/Latin America,II
1039,Chile,2000,female,35-54 years,3,0.752,5584,Boomers,South/Latin America,II
1040,Chile,2000,female,25-34 years,3,0.752,5584,Generation X,South/Latin America,II
1041,Chile,2000,female,75+ years,1,0.752,5584,G.I. Generation,South/Latin America,II
1042,Chile,2000,male,5-14 years,0,0.752,5584,Millenials,South/Latin America,II
1043,Chile,2000,female,5-14 years,0,0.752,5584,Millenials,South/Latin America,II
1044,Chile,2005,male,75+ years,34,0.7879999999999999,8256,Silent,South/Latin America,II
1045,Chile,2005,male,55-74 years,26,0.7879999999999999,8256,Silent,South/Latin America,II
1046,Chile,2005,male,35-54 years,23,0.7879999999999999,8256,Boomers,South/Latin America,II
1047,Chile,2005,male,25-34 years,22,0.7879999999999999,8256,Generation X,South/Latin America,II
1048,Chile,2005,male,15-24 years,19,0.7879999999999999,8256,Millenials,South/Latin America,II
1049,Chile,2005,female,35-54 years,4,0.7879999999999999,8256,Boomers,South/Latin America,II
1050,Chile,2005,female,15-24 years,4,0.7879999999999999,8256,Millenials,South/Latin America,II
1051,Chile,2005,female,25-34 years,4,0.7879999999999999,8256,Generation X,South/Latin America,II
1052,Chile,2005,female,55-74 years,3,0.7879999999999999,8256,Silent,South/Latin America,II
1053,Chile,2005,male,5-14 years,1,0.7879999999999999,8256,Millenials,South/Latin America,II
1054,Chile,2005,female,75+ years,1,0.7879999999999999,8256,Silent,South/Latin America,II
1055,Chile,2005,female,5-14 years,1,0.7879999999999999,8256,Millenials,South/Latin America,II
1056,Chile,2010,male,75+ years,40,0.8140000000000001,13874,Silent,South/Latin America,II
1057,Chile,2010,male,35-54 years,26,0.8140000000000001,13874,Generation X,South/Latin America,II
1058,Chile,2010,male,25-34 years,23,0.8140000000000001,13874,Generation X,South/Latin America,II
1059,Chile,2010,male,55-74 years,23,0.8140000000000001,13874,Silent,South/Latin America,II
1060,Chile,2010,male,15-24 years,21,0.8140000000000001,13874,Millenials,South/Latin America,II
1061,Chile,2010,female,15-24 years,6,0.8140000000000001,13874,Millenials,South/Latin America,II
1062,Chile,2010,female,35-54 years,6,0.8140000000000001,13874,Generation X,South/Latin America,II
1063,Chile,2010,female,25-34 years,6,0.8140000000000001,13874,Generation X,South/Latin America,II
1064,Chile,2010,female,55-74 years,3,0.8140000000000001,13874,Silent,South/Latin America,II
1065,Chile,2010,female,75+ years,2,0.8140000000000001,13874,Silent,South/Latin America,II
1066,Chile,2010,male,5-14 years,1,0.8140000000000001,13874,Generation Z,South/Latin America,II
1067,Chile,2010,female,5-14 years,0,0.8140000000000001,13874,Generation Z,South/Latin America,II
1068,Chile,2011,male,75+ years,35,0.821,15854,Silent,South/Latin America,II
1069,Chile,2011,male,55-74 years,28,0.821,15854,Boomers,South/Latin America,II
1070,Chile,2011,male,25-34 years,25,0.821,15854,Millenials,South/Latin America,II
1071,Chile,2011,male,35-54 years,24,0.821,15854,Generation X,South/Latin America,II
1072,Chile,2011,male,15-24 years,21,0.821,15854,Millenials,South/Latin America,II
1073,Chile,2011,female,35-54 years,6,0.821,15854,Generation X,South/Latin America,II
1074,Chile,2011,female,25-34 years,5,0.821,15854,Millenials,South/Latin America,II
1075,Chile,2011,female,15-24 years,4,0.821,15854,Millenials,South/Latin America,II
1076,Chile,2011,female,55-74 years,3,0.821,15854,Boomers,South/Latin America,II
1077,Chile,2011,female,75+ years,3,0.821,15854,Silent,South/Latin America,II
1078,Chile,2011,female,5-14 years,0,0.821,15854,Generation Z,South/Latin America,II
1079,Chile,2011,male,5-14 years,0,0.821,15854,Generation Z,South/Latin America,II
1080,Chile,2012,male,75+ years,39,0.8270000000000001,16617,Silent,South/Latin America,II
1081,Chile,2012,male,25-34 years,23,0.8270000000000001,16617,Millenials,South/Latin America,II
1082,Chile,2012,male,35-54 years,23,0.8270000000000001,16617,Generation X,South/Latin America,II
1083,Chile,2012,male,55-74 years,22,0.8270000000000001,16617,Boomers,South/Latin America,II
1084,Chile,2012,male,15-24 years,16,0.8270000000000001,16617,Millenials,South/Latin America,II
1085,Chile,2012,female,35-54 years,5,0.8270000000000001,16617,Generation X,South/Latin America,II
1086,Chile,2012,female,25-34 years,4,0.8270000000000001,16617,Millenials,South/Latin America,II
1087,Chile,2012,female,15-24 years,4,0.8270000000000001,16617,Millenials,South/Latin America,II
1088,Chile,2012,female,55-74 years,3,0.8270000000000001,16617,Boomers,South/Latin America,II
1089,Chile,2012,female,75+ years,2,0.8270000000000001,16617,Silent,South/Latin America,II
1090,Chile,2012,male,5-14 years,0,0.8270000000000001,16617,Generation Z,South/Latin America,II
1091,Chile,2012,female,5-14 years,0,0.8270000000000001,16617,Generation Z,South/Latin America,II
1092,Chile,2013,male,75+ years,30,0.83,17140,Silent,South/Latin America,II
1093,Chile,2013,male,55-74 years,22,0.83,17140,Boomers,South/Latin America,II
1094,Chile,2013,male,25-34 years,21,0.83,17140,Millenials,South/Latin America,II
1095,Chile,2013,male,35-54 years,21,0.83,17140,Generation X,South/Latin America,II
1096,Chile,2013,male,15-24 years,15,0.83,17140,Millenials,South/Latin America,II
1097,Chile,2013,female,35-54 years,5,0.83,17140,Generation X,South/Latin America,II
1098,Chile,2013,female,15-24 years,4,0.83,17140,Millenials,South/Latin America,II
1099,Chile,2013,female,25-34 years,3,0.83,17140,Millenials,South/Latin America,II
1100,Chile,2013,female,55-74 years,3,0.83,17140,Boomers,South/Latin America,II
1101,Chile,2013,female,75+ years,3,0.83,17140,Silent,South/Latin America,II
1102,Chile,2013,male,5-14 years,0,0.83,17140,Generation Z,South/Latin America,II
1103,Chile,2013,female,5-14 years,0,0.83,17140,Generation Z,South/Latin America,II
1104,Chile,2014,male,75+ years,33,0.8320000000000001,15883,Silent,South/Latin America,II
1105,Chile,2014,male,55-74 years,22,0.8320000000000001,15883,Boomers,South/Latin America,II
1106,Chile,2014,male,35-54 years,22,0.8320000000000001,15883,Generation X,South/Latin America,II
1107,Chile,2014,male,25-34 years,20,0.8320000000000001,15883,Millenials,South/Latin America,II
1108,Chile,2014,male,15-24 years,16,0.8320000000000001,15883,Millenials,South/Latin America,II
1109,Chile,2014,female,35-54 years,5,0.8320000000000001,15883,Generation X,South/Latin America,II
1110,Chile,2014,female,25-34 years,4,0.8320000000000001,15883,Millenials,South/Latin America,II
1111,Chile,2014,female,15-24 years,4,0.8320000000000001,15883,Millenials,South/Latin America,II
1112,Chile,2014,female,55-74 years,3,0.8320000000000001,15883,Boomers,South/Latin America,II
1113,Chile,2014,female,75+ years,1,0.8320000000000001,15883,Silent,South/Latin America,II
1114,Chile,2014,male,5-14 years,0,0.8320000000000001,15883,Generation Z,South/Latin America,II
1115,Chile,2014,female,5-14 years,0,0.8320000000000001,15883,Generation Z,South/Latin America,II
1116,Cuba,1995,male,75+ years,124,0.653,2993,G.I. Generation,South/Latin America,IVb
1117,Cuba,1995,male,55-74 years,53,0.653,2993,Silent,South/Latin America,IVb
1118,Cuba,1995,female,75+ years,30,0.653,2993,G.I. Generation,South/Latin America,IVb
1119,Cuba,1995,male,35-54 years,28,0.653,2993,Boomers,South/Latin America,IVb
1120,Cuba,1995,male,25-34 years,24,0.653,2993,Generation X,South/Latin America,IVb
1121,Cuba,1995,female,55-74 years,23,0.653,2993,Silent,South/Latin America,IVb
1122,Cuba,1995,female,35-54 years,18,0.653,2993,Boomers,South/Latin America,IVb
1123,Cuba,1995,female,15-24 years,17,0.653,2993,Generation X,South/Latin America,IVb
1124,Cuba,1995,female,25-34 years,14,0.653,2993,Generation X,South/Latin America,IVb
1125,Cuba,1995,male,15-24 years,14,0.653,2993,Generation X,South/Latin America,IVb
1126,Cuba,1995,female,5-14 years,1,0.653,2993,Millenials,South/Latin America,IVb
1127,Cuba,1995,male,5-14 years,0,0.653,2993,Millenials,South/Latin America,IVb
1128,Cuba,2000,male,75+ years,98,0.685,2940,G.I. Generation,South/Latin America,IVb
1129,Cuba,2000,male,55-74 years,41,0.685,2940,Silent,South/Latin America,IVb
1130,Cuba,2000,male,35-54 years,28,0.685,2940,Boomers,South/Latin America,IVb
1131,Cuba,2000,male,25-34 years,22,0.685,2940,Generation X,South/Latin America,IVb
1132,Cuba,2000,female,75+ years,20,0.685,2940,G.I. Generation,South/Latin America,IVb
1133,Cuba,2000,female,55-74 years,18,0.685,2940,Silent,South/Latin America,IVb
1134,Cuba,2000,male,15-24 years,13,0.685,2940,Generation X,South/Latin America,IVb
1135,Cuba,2000,female,35-54 years,11,0.685,2940,Boomers,South/Latin America,IVb
1136,Cuba,2000,female,25-34 years,9,0.685,2940,Generation X,South/Latin America,IVb
1137,Cuba,2000,female,15-24 years,6,0.685,2940,Generation X,South/Latin America,IVb
1138,Cuba,2000,male,5-14 years,0,0.685,2940,Millenials,South/Latin America,IVb
1139,Cuba,2000,female,5-14 years,0,0.685,2940,Millenials,South/Latin America,IVb
1140,Cuba,2005,male,75+ years,84,0.73,4017,Silent,South/Latin America,IVb
1141,Cuba,2005,male,55-74 years,31,0.73,4017,Silent,South/Latin America,IVb
1142,Cuba,2005,male,35-54 years,21,0.73,4017,Boomers,South/Latin America,IVb
1143,Cuba,2005,female,75+ years,16,0.73,4017,Silent,South/Latin America,IVb
1144,Cuba,2005,male,25-34 years,15,0.73,4017,Generation X,South/Latin America,IVb
1145,Cuba,2005,female,55-74 years,13,0.73,4017,Silent,South/Latin America,IVb
1146,Cuba,2005,male,15-24 years,6,0.73,4017,Millenials,South/Latin America,IVb
1147,Cuba,2005,female,35-54 years,6,0.73,4017,Boomers,South/Latin America,IVb
1148,Cuba,2005,female,15-24 years,4,0.73,4017,Millenials,South/Latin America,IVb
1149,Cuba,2005,female,25-34 years,3,0.73,4017,Generation X,South/Latin America,IVb
1150,Cuba,2005,male,5-14 years,0,0.73,4017,Millenials,South/Latin America,IVb
1151,Cuba,2005,female,5-14 years,0,0.73,4017,Millenials,South/Latin America,IVb
1152,Cuba,2010,male,75+ years,78,0.778,5997,Silent,South/Latin America,IVb
1153,Cuba,2010,male,55-74 years,38,0.778,5997,Silent,South/Latin America,IVb
1154,Cuba,2010,male,35-54 years,25,0.778,5997,Generation X,South/Latin America,IVb
1155,Cuba,2010,male,25-34 years,14,0.778,5997,Generation X,South/Latin America,IVb
1156,Cuba,2010,female,55-74 years,14,0.778,5997,Silent,South/Latin America,IVb
1157,Cuba,2010,female,75+ years,11,0.778,5997,Silent,South/Latin America,IVb
1158,Cuba,2010,male,15-24 years,8,0.778,5997,Millenials,South/Latin America,IVb
1159,Cuba,2010,female,35-54 years,5,0.778,5997,Generation X,South/Latin America,IVb
1160,Cuba,2010,female,25-34 years,2,0.778,5997,Generation X,South/Latin America,IVb
1161,Cuba,2010,female,15-24 years,2,0.778,5997,Millenials,South/Latin America,IVb
1162,Cuba,2010,female,5-14 years,1,0.778,5997,Generation Z,South/Latin America,IVb
1163,Cuba,2010,male,5-14 years,0,0.778,5997,Generation Z,South/Latin America,IVb
1164,Cuba,2011,male,75+ years,86,0.7759999999999999,6419,Silent,South/Latin America,IVb
1165,Cuba,2011,male,55-74 years,34,0.7759999999999999,6419,Boomers,South/Latin America,IVb
1166,Cuba,2011,male,35-54 years,23,0.7759999999999999,6419,Generation X,South/Latin America,IVb
1167,Cuba,2011,male,25-34 years,15,0.7759999999999999,6419,Millenials,South/Latin America,IVb
1168,Cuba,2011,female,75+ years,14,0.7759999999999999,6419,Silent,South/Latin America,IVb
1169,Cuba,2011,female,55-74 years,12,0.7759999999999999,6419,Boomers,South/Latin America,IVb
1170,Cuba,2011,male,15-24 years,9,0.7759999999999999,6419,Millenials,South/Latin America,IVb
1171,Cuba,2011,female,35-54 years,5,0.7759999999999999,6419,Generation X,South/Latin America,IVb
1172,Cuba,2011,female,25-34 years,2,0.7759999999999999,6419,Millenials,South/Latin America,IVb
1173,Cuba,2011,female,15-24 years,1,0.7759999999999999,6419,Millenials,South/Latin America,IVb
1174,Cuba,2011,male,5-14 years,0,0.7759999999999999,6419,Generation Z,South/Latin America,IVb
1175,Cuba,2011,female,5-14 years,0,0.7759999999999999,6419,Generation Z,South/Latin America,IVb
1176,Cuba,2012,male,75+ years,86,0.772,6791,Silent,South/Latin America,IVb
1177,Cuba,2012,male,55-74 years,35,0.772,6791,Boomers,South/Latin America,IVb
1178,Cuba,2012,male,35-54 years,21,0.772,6791,Generation X,South/Latin America,IVb
1179,Cuba,2012,male,25-34 years,15,0.772,6791,Millenials,South/Latin America,IVb
1180,Cuba,2012,female,75+ years,14,0.772,6791,Silent,South/Latin America,IVb
1181,Cuba,2012,female,55-74 years,10,0.772,6791,Boomers,South/Latin America,IVb
1182,Cuba,2012,male,15-24 years,8,0.772,6791,Millenials,South/Latin America,IVb
1183,Cuba,2012,female,35-54 years,4,0.772,6791,Generation X,South/Latin America,IVb
1184,Cuba,2012,female,15-24 years,3,0.772,6791,Millenials,South/Latin America,IVb
1185,Cuba,2012,female,25-34 years,2,0.772,6791,Millenials,South/Latin America,IVb
1186,Cuba,2012,male,5-14 years,0,0.772,6791,Generation Z,South/Latin America,IVb
1187,Cuba,2012,female,5-14 years,0,0.772,6791,Generation Z,South/Latin America,IVb
1188,Cuba,2013,male,75+ years,73,0.768,7148,Silent,South/Latin America,IVb
1189,Cuba,2013,male,55-74 years,39,0.768,7148,Boomers,South/Latin America,IVb
1190,Cuba,2013,male,35-54 years,22,0.768,7148,Generation X,South/Latin America,IVb
1191,Cuba,2013,female,75+ years,13,0.768,7148,Silent,South/Latin America,IVb
1192,Cuba,2013,male,25-34 years,13,0.768,7148,Millenials,South/Latin America,IVb
1193,Cuba,2013,female,55-74 years,10,0.768,7148,Boomers,South/Latin America,IVb
1194,Cuba,2013,male,15-24 years,6,0.768,7148,Millenials,South/Latin America,IVb
1195,Cuba,2013,female,35-54 years,4,0.768,7148,Generation X,South/Latin America,IVb
1196,Cuba,2013,female,25-34 years,2,0.768,7148,Millenials,South/Latin America,IVb
1197,Cuba,2013,female,15-24 years,2,0.768,7148,Millenials,South/Latin America,IVb
1198,Cuba,2013,male,5-14 years,0,0.768,7148,Generation Z,South/Latin America,IVb
1199,Cuba,2013,female,5-14 years,0,0.768,7148,Generation Z,South/Latin America,IVb
1200,Cuba,2014,male,75+ years,72,0.769,7459,Silent,South/Latin America,IVb
1201,Cuba,2014,male,55-74 years,33,0.769,7459,Boomers,South/Latin America,IVb
1202,Cuba,2014,male,35-54 years,21,0.769,7459,Generation X,South/Latin America,IVb
1203,Cuba,2014,female,75+ years,13,0.769,7459,Silent,South/Latin America,IVb
1204,Cuba,2014,male,25-34 years,12,0.769,7459,Millenials,South/Latin America,IVb
1205,Cuba,2014,female,55-74 years,10,0.769,7459,Boomers,South/Latin America,IVb
1206,Cuba,2014,male,15-24 years,8,0.769,7459,Millenials,South/Latin America,IVb
1207,Cuba,2014,female,35-54 years,5,0.769,7459,Generation X,South/Latin America,IVb
1208,Cuba,2014,female,15-24 years,2,0.769,7459,Millenials,South/Latin America,IVb
1209,Cuba,2014,female,25-34 years,1,0.769,7459,Millenials,South/Latin America,IVb
1210,Cuba,2014,male,5-14 years,1,0.769,7459,Generation Z,South/Latin America,IVb
1211,Cuba,2014,female,5-14 years,0,0.769,7459,Generation Z,South/Latin America,IVb
1212,Ecuador,1985,male,75+ years,20,0.631,2238,G.I. Generation,South/Latin America,IVa
1213,Ecuador,1985,male,25-34 years,11,0.631,2238,Boomers,South/Latin America,IVa
1214,Ecuador,1985,male,55-74 years,11,0.631,2238,G.I. Generation,South/Latin America,IVa
1215,Ecuador,1985,male,15-24 years,11,0.631,2238,Generation X,South/Latin America,IVa
1216,Ecuador,1985,male,35-54 years,8,0.631,2238,Silent,South/Latin America,IVa
1217,Ecuador,1985,female,15-24 years,6,0.631,2238,Generation X,South/Latin America,IVa
1218,Ecuador,1985,female,25-34 years,5,0.631,2238,Boomers,South/Latin America,IVa
1219,Ecuador,1985,female,75+ years,4,0.631,2238,G.I. Generation,South/Latin America,IVa
1220,Ecuador,1985,female,35-54 years,2,0.631,2238,Silent,South/Latin America,IVa
1221,Ecuador,1985,female,55-74 years,1,0.631,2238,G.I. Generation,South/Latin America,IVa
1222,Ecuador,1985,male,5-14 years,0,0.631,2238,Generation X,South/Latin America,IVa
1223,Ecuador,1985,female,5-14 years,0,0.631,2238,Generation X,South/Latin America,IVa
1224,Ecuador,1990,male,25-34 years,11,0.645,1732,Boomers,South/Latin America,IVa
1225,Ecuador,1990,male,15-24 years,9,0.645,1732,Generation X,South/Latin America,IVa
1226,Ecuador,1990,male,55-74 years,8,0.645,1732,G.I. Generation,South/Latin America,IVa
1227,Ecuador,1990,female,15-24 years,8,0.645,1732,Generation X,South/Latin America,IVa
1228,Ecuador,1990,male,35-54 years,7,0.645,1732,Silent,South/Latin America,IVa
